USER_SESSION_ID,snippets,academic_degree,age,are_you_serious,boomerang_participant,c_or_cpp,created,csharp,culture,encountered_distraction,english_level,fsharp,german_level,has_heard_presentation,how_did_you_find_us,is_twitter_follower,java,job_description,jobtype,js,legacy_participant,mother_tounge,other_languages,php,school_leave_qualification,sex,source,subject,submitted,vbnet,would_participate_again,years_experience_any,years_experience_csharp
bc45040dfdd04ea4913ecb3324a47b29,"['concatlists.semantic.abbrev.html', 'parsequerystring.semantic.normal.html', 'histogram.semantic.single.html', 'countchildren.syntactic.abbrev.html', 'readini.syntactic.normal.html', 'codestructure.syntactic.single.html']",lehre,35,yes,no,0,2015-05-30T15:56:49.645393,1,de,no,4,0,6,no,"Twitter, Topic ""Heidelberg""",no,1,Informatik,student,1,no,de,ABAP,0,abi,m,/static/templates/forms/questions2.de.html,Softwaretechnik,2015-05-30T15:57:54.695Z,0,maybe,3,0
d94a92dbde0d4b9fb3e53eb4f53cbbe1,"['histogram.semantic.single.html', 'concatlists.semantic.normal.html', 'parsequerystring.semantic.abbrev.html', 'countchildren.syntactic.normal.html', 'codestructure.syntactic.abbrev.html', 'readini.syntactic.single.html']",lehre,30,yes,no,2,2015-05-29T20:19:36.364957,4,de,no,4,1,4,yes,Twitter,yes,2,Entwickler,selbststÃ¤ndig,3,no,de,"Assembler, awk, bash, Dart, Go, Lua, Objective-C, Perl, Python, Ruby, Tcl, XSLT",2,mr,m,/static/templates/forms/questions3.de.html,-,2015-05-29T20:20:35.318Z,1,yes,14,12
15a39e3185bf4a9a8083efd85a0dd87b,"['histogram.semantic.abbrev.html', 'parsequerystring.semantic.single.html', 'concatlists.semantic.normal.html', 'codestructure.syntactic.abbrev.html', 'readini.syntactic.single.html', 'countchildren.syntactic.normal.html']",msc,37,yes,no,3,2015-05-29T22:48:25.025167,1,de,no,4,0,6,no,Twitter,no,3,Softwareentwickler,angestellt,0,no,de,,0,abi,m,/static/templates/forms/questions3.de.html,Dipl.-Inform. (FH),2015-05-29T22:49:31.869Z,0,maybe,20,1
354429b16adf4c07902475fcdc595661,"['concatlists.semantic.abbrev.html', 'parsequerystring.semantic.single.html', 'histogram.semantic.normal.html', 'countchildren.syntactic.normal.html', 'codestructure.syntactic.single.html', 'readini.syntactic.abbrev.html']",msc,3,yes,no,1,2015-05-30T11:41:31.557145,4,de,no,5,0,6,yes,Twitter,yes,1,Softwareentwickler / Archtekt,selbststÃ¤ndig,1,2013,de,"R, Bash",0,abi,m,/static/templates/forms/questions3.de.html,Dipl.-Inform.,2015-05-30T11:42:33.554Z,0,yes,18,10
cd7e549273d94c50b2246c64319c82c5,"['readini.semantic.abbrev.html', 'countchildren.semantic.normal.html', 'codestructure.semantic.single.html', 'histogram.syntactic.normal.html', 'concatlists.syntactic.single.html', 'parsequerystring.syntactic.abbrev.html']",lehre,27,yes,no,1,2015-05-30T14:37:04.349392,3,de,no,4,0,6,no,Twitter,no,1,Business Application and Development Analyst,angestellt,1,no,de,AutoIt,1,abi,m,/static/templates/forms/questions3.de.html,Fachinformatiker Fachrichtung Anwendungsentwicklung,2015-05-30T14:38:14.473Z,3,yes,7,5
4702cac704844bf7af1408fe988d636c,"['concatlists.semantic.single.html', 'parsequerystring.semantic.normal.html', 'histogram.semantic.abbrev.html', 'countchildren.syntactic.single.html', 'codestructure.syntactic.abbrev.html', 'readini.syntactic.normal.html']",none,37,yes,no,2,2015-05-30T16:33:43.264923,4,de,no,5,3,5,yes,Twitter,yes,3,Configuration Engineer,selbststÃ¤ndig,3,2013,de,"Rust, Go, O'Caml, Erlang, Dart, Elixir, Prolog, Python, Perl",1,abi,m,/static/templates/forms/questions3.de.html,Dipl.-Inform.,2015-05-30T16:34:37.164Z,3,yes,16,14
31099a59f0db44b4aa90c5e03f8d0365,"['codestructure.semantic.abbrev.html', 'countchildren.semantic.normal.html', 'readini.semantic.single.html', 'concatlists.syntactic.normal.html', 'histogram.syntactic.single.html', 'parsequerystring.syntactic.abbrev.html']",msc,33,yes,no,0,2015-05-30T17:21:14.078885,4,de,no,5,0,6,no,Twitter,no,1,"Senior Software Engineer, Fachleiter .NET Technologien",angestellt,2,no,de,,1,abi,m,/static/templates/forms/questions3.de.html,"Dipl. Ing. Informatik, Master Human Computer Interaction Design",2015-05-30T17:22:15.126Z,0,yes,9,9
a757c193afbc404aae57c2bf0b6ce74e,"['histogram.semantic.abbrev.html', 'parsequerystring.semantic.single.html', 'concatlists.semantic.normal.html', 'codestructure.syntactic.abbrev.html', 'readini.syntactic.single.html', 'countchildren.syntactic.normal.html']",ba,30,yes,no,0,2015-05-30T21:23:38.712854,4,de,no,4,1,6,no,Twitter,no,1,Software Engineer,angestellt,4,no,de,Visual Basic 6,0,abi,m,/static/templates/forms/questions3.de.html,Bachelor of science (BA),2015-05-30T21:24:52.227Z,2,yes,10,3
2032624690e24f458d3a05e0bfa8698c,"['codestructure.semantic.abbrev.html', 'countchildren.semantic.normal.html', 'readini.semantic.single.html', 'concatlists.syntactic.normal.html', 'histogram.syntactic.single.html', 'parsequerystring.syntactic.abbrev.html']",msc,35,yes,no,1,2015-06-01T08:46:02.226961,4,de,no,6,1,6,no,Twitter,no,2,Principal Consultant,angestellt,3,no,de,"Pascal, Modula2, PLSQL, TSQL, Cobol, Scala, CoffeeScript, Ruby",1,abi,m,/static/templates/forms/questions3.de.html,Master,2015-06-01T08:47:11.677Z,2,yes,20,10
20c2dd965c5a4fe5a4a806b290a143d0,"['codestructure.semantic.abbrev.html', 'countchildren.semantic.single.html', 'readini.semantic.normal.html', 'histogram.syntactic.abbrev.html', 'concatlists.syntactic.normal.html', 'parsequerystring.syntactic.single.html']",lehre,35,yes,no,0,2015-06-09T10:26:25.002587,4,de,no,4,0,4,no,Empfehlung eines Kollegen,no,0,Entwickler,angestellt,2,no,de,"ActionScript, Visual Basic, PHP, JavaScript",2,abi,m,/static/templates/forms/questions3.de.html,Fachinformatiker,2015-06-09T10:27:47.743Z,2,maybe,14,12
25130c2dbf3d40919a7d70449b5e1d6e,"['histogram.semantic.single.html', 'concatlists.semantic.normal.html', 'parsequerystring.semantic.abbrev.html', 'countchildren.syntactic.normal.html', 'codestructure.syntactic.abbrev.html', 'readini.syntactic.single.html']",other,36,yes,yes,0,2015-06-09T12:48:33.567961,0,de,no,5,0,6,no,Empfehlung eines Kollegen,no,0,Test,other,0,no,de,,0,other,m,/static/templates/forms/questions3.de.html,Test,2015-06-09T12:49:56.468Z,0,yes,0,0
db660a798526421cbcdab7866cbc0bcf,"['histogram.semantic.normal.html', 'parsequerystring.semantic.abbrev.html', 'concatlists.semantic.single.html', 'readini.syntactic.normal.html', 'countchildren.syntactic.abbrev.html', 'codestructure.syntactic.single.html']",msc,35,yes,no,2,2015-06-09T13:13:46.743783,3,de,no,4,1,6,yes,Empfehlung eines Kollegen,no,1,Softwareentwickler,angestellt,1,no,de,,1,abi,m,/static/templates/forms/questions3.de.html,Dipl.-Ing. Informatik (BA),2015-06-09T13:15:09.690Z,0,maybe,10,6
87d3e8a163e34285919a1b27e12a03e3,"['histogram.semantic.normal.html', 'parsequerystring.semantic.single.html', 'concatlists.semantic.abbrev.html', 'codestructure.syntactic.abbrev.html', 'countchildren.syntactic.normal.html', 'readini.syntactic.single.html']",none,25,yes,no,3,2015-06-09T14:27:02.801965,0,de,no,4,0,5,no,Bekannter,no,3,Kommunikation und Medieninformatik,student,3,no,de,"Python, Bash",1,abi,m,/static/templates/forms/questions3.de.html,keinen,2015-06-09T14:28:15.775Z,0,yes,5,0
37e589025b744f0f874171ed067b334e,"['parsequerystring.semantic.normal.html', 'histogram.semantic.abbrev.html', 'concatlists.semantic.single.html', 'readini.syntactic.single.html', 'codestructure.syntactic.normal.html', 'countchildren.syntactic.abbrev.html']",lehre,31,yes,no,1,2015-06-09T19:10:06.420311,3,de,no,4,0,6,no,Twitter,yes,2,Anwendungsentwickler,angestellt,3,no,de,,1,abi,m,/static/templates/forms/questions3.de.html,staatlich anerkannter Techniker,2015-06-09T19:11:29.293Z,1,yes,8,7
002a3d8dd87348f0afb060be99b9fb98,"['concatlists.semantic.single.html', 'histogram.semantic.abbrev.html', 'parsequerystring.semantic.normal.html', 'countchildren.syntactic.abbrev.html', 'codestructure.syntactic.single.html', 'readini.syntactic.normal.html']",lehre,37,yes,no,1,2015-06-10T14:08:48.110314,4,de,no,5,0,6,yes,Twitter,yes,1,Software Developer,angestellt,1,no,pl,"concept 16
VB6
VBS/VBA
Logo
Turbo Pascal",0,abi,m,/static/templates/forms/questions3.de.html,Fachinformatiker Anwendungsentwicklung,2015-06-10T14:10:12.750Z,3,yes,15,8
c672ce9398d04212a5798966870e5dd8,"['parsequerystring.semantic.normal.html', 'histogram.semantic.single.html', 'concatlists.semantic.abbrev.html', 'readini.syntactic.normal.html', 'countchildren.syntactic.single.html', 'codestructure.syntactic.abbrev.html']",ba,30,yes,no,3,2015-06-10T14:56:10.007417,3,de,no,4,0,6,no,Kollege,no,1,Softwareentwickler,angestellt,2,no,it,,1,abi,m,/static/templates/forms/questions3.de.html,Bachelor of Science,2015-06-10T14:57:34.741Z,3,maybe,7,5
325e27d2d4e14adba9fce8339f728247,"['histogram.semantic.normal.html', 'parsequerystring.semantic.single.html', 'concatlists.semantic.abbrev.html', 'codestructure.syntactic.abbrev.html', 'countchildren.syntactic.normal.html', 'readini.syntactic.single.html']",msc,36,yes,no,1,2015-06-10T15:40:31.726728,4,de,yes,5,0,5,no,Twitter,yes,1,Teamleiter,angestellt,2,2015,de,,3,abi,m,/static/templates/forms/questions3.de.html,Dipl.-Inform. (FH),2015-06-10T15:41:56.390Z,0,yes,20,14
8abce119b1f04d3c80df62d7ee53eb38,"['parsequerystring.semantic.normal.html', 'histogram.semantic.abbrev.html', 'concatlists.semantic.single.html', 'readini.syntactic.single.html', 'codestructure.syntactic.normal.html', 'countchildren.syntactic.abbrev.html']",msc,38,yes,no,1,2015-06-11T06:58:11.492972,3,de,no,4,1,6,no,Kollege,no,1,Softwareentwickler,angestellt,1,no,de,,0,abi,m,/static/templates/forms/questions3.de.html,Dipl.-Inf. (FH),2015-06-11T06:59:37.953Z,0,maybe,8,5
833fa3166cc847fea5bcb568bdc32226,"['countchildren.semantic.normal.html', 'codestructure.semantic.abbrev.html', 'readini.semantic.single.html', 'parsequerystring.syntactic.normal.html', 'concatlists.syntactic.abbrev.html', 'histogram.syntactic.single.html']",none,45,yes,no,2,2015-06-11T08:22:01.782088,4,de,no,4,0,5,yes,Twitter,no,1,Softwaredesigner,angestellt,1,no,de,,1,abi,m,/static/templates/forms/questions3.de.html,-,2015-06-11T08:23:27.636Z,2,yes,20,12
60e3920a39df484c9539862682c3c779,"['histogram.semantic.single.html', 'concatlists.semantic.normal.html', 'parsequerystring.semantic.abbrev.html', 'countchildren.syntactic.normal.html', 'codestructure.syntactic.abbrev.html', 'readini.syntactic.single.html']",msc,44,yes,no,0,2015-06-11T08:34:43.186373,4,de,no,4,1,6,yes,Twitter,yes,1,Senior Consultant IT Development,angestellt,2,no,de,Smalltalk,1,abi,m,/static/templates/forms/questions3.de.html,Diplom Informatiker der Medizin,2015-06-11T08:36:09.152Z,3,yes,15,12
6998b38b9e9f4c069aaf4999b68014df,"['concatlists.semantic.single.html', 'histogram.semantic.abbrev.html', 'parsequerystring.semantic.normal.html', 'countchildren.syntactic.abbrev.html', 'codestructure.syntactic.single.html', 'readini.syntactic.normal.html']",msc,33,yes,no,1,2015-06-11T11:29:05.580636,4,de,no,5,2,6,no,,no,1,Software Ingenieur,angestellt,1,no,de,,0,none,m,/static/templates/forms/questions3.de.html,Dipl. Ing. Informatik,2015-06-11T11:30:32.344Z,0,yes,10,4
8462cc5900c344efb2dd7dabc36a6eec,"['histogram.semantic.normal.html', 'parsequerystring.semantic.single.html', 'concatlists.semantic.abbrev.html', 'codestructure.syntactic.abbrev.html', 'countchildren.syntactic.normal.html', 'readini.syntactic.single.html']",ba,36,yes,no,1,2015-06-11T14:06:59.149592,4,de,no,5,2,5,no,Twitter,no,2,Softwareentwickler,angestellt,1,no,de,Haskell,0,abi,m,/static/templates/forms/questions3.de.html,Mathematisch-Technischer Softwareentwickler,2015-06-11T14:08:23.483Z,1,yes,5,5
837905f2669f4d3d81d1ca47939e8e0f,"['histogram.semantic.normal.html', 'parsequerystring.semantic.single.html', 'concatlists.semantic.abbrev.html', 'codestructure.syntactic.abbrev.html', 'countchildren.syntactic.normal.html', 'readini.syntactic.single.html']",msc,37,yes,no,3,2015-06-11T13:48:10.414403,4,de,no,5,2,6,no,Twitter,no,3,Diplom-Informatiker,selbststÃ¤ndig,4,no,de,,0,abi,m,/static/templates/forms/questions3.de.html,Diplom-Informatiker,2015-06-11T13:49:41.612Z,0,maybe,20,8
343d7276559c433db75135cd8057bc03,"['parsequerystring.semantic.normal.html', 'histogram.semantic.abbrev.html', 'concatlists.semantic.single.html', 'readini.syntactic.single.html', 'codestructure.syntactic.normal.html', 'countchildren.syntactic.abbrev.html']",msc,40,yes,no,3,2015-06-11T13:47:57.328179,3,de,no,4,1,5,no,Twitter,no,2,Software Architect,angestellt,2,no,de,,1,abi,m,/static/templates/forms/questions3.de.html,Dipl.-Inform. (FH),2015-06-11T13:49:23.393Z,0,maybe,25,5
a4d27d625ae84572b00e8c7f88a7e23c,"['parsequerystring.semantic.normal.html', 'histogram.semantic.abbrev.html', 'concatlists.semantic.single.html', 'readini.syntactic.single.html', 'codestructure.syntactic.normal.html', 'countchildren.syntactic.abbrev.html']",msc,32,yes,no,0,2015-06-11T17:31:42.289996,4,de,no,5,1,6,no,Empfehlung eines Kollegen,no,1,Software Architekt,angestellt,0,no,de,,1,hauptschule,m,/static/templates/forms/questions3.de.html,Dipl. Inf. Ing. FH,2015-06-11T17:33:08.848Z,1,yes,8,8
